,ID,name_en,countries,speakers,location,lat,lon,status
560,1040,Bagvalal,Russian Federation,5000.0,"the villages of Khushtada, Tlondoda, Kvanada, and Gemerso in Tsumada County and the villages of Tlissi and Tlibisho in Akhvakh County as well as in a number of expatriate communities elsewhere in the Republic of Daghestan",42.5247,46.192,2
561,288,Barí,Colombia,5000.0,"Sierra de Motilones and Catatumbo river area (state of Norte de Santander, Colombia; state of Zuilia, Venezuela).",9.0261,-73.2678,1
562,1435,Bartangi,Tajikistan,5000.0,Bartang valley of Rushan district in Gorno Badakhshan Autonomous Region of Tajikistan.,38.048,71.8286,3
563,983,Bokar,"China, India",5000.0,"scattered villages in West Siang Dt., west of Tuting.",28.8735,94.3807,1
564,444,Brokpa,Bhutan,5000.0,"Sakteng valley, ’Wangdi Phodr’a district",27.3766,91.9981,2
565,900,Creek,United States of America,5000.0,"In the  territory of the Muscogee (Creek) Nation (in 11 Counties in Oklahoma: Creek, Hughes (Tukvpvtce), Mayes, McIntosh, Muskogee, Okfuskee, Okmulgee, Rogers, Seminole, Tulsa, and Wagoner) and Seminole Nation in east-central Oklahoma (at Lat. N 35/08/41 Long. W 96/29/36), and on the Brighton Reservation in Florida (at Lat. N 27/04/50.34 Long. W 81/04/43.70).  ",35.6319,-95.9616,2
566,2002,Cubeo (Colombia),Colombia,5000.0,"Localizados en Colombia, Brasil y Venezuela. En Colombia se encuentran en el Departamento del vaupés a lo largo de los ríos Vaupés, Kaduyarí y Querarí.",1.5,-70.5,1
567,450,Dagur (Hailar),China,5000.0,Ewenki Autonomous Banner in Hulun Buir League south of the city of Hailar,48.6111,119.7949,2
568,2524,Damal,Indonesia,5000.0,Irian Jaya,-4.2806,137.0324,1
569,123,Dhaiso,United Republic of Tanzania,5000.0,Bwiti and Magati villages,-5.0745,38.4741,2
570,1206,Gorum,India,5000.0,"Orissa, Koraput Dt.",18.667,83.0346,2
571,1597,Gutnish,Sweden,5000.0,"the south-east coast from Alskog till Burs of the main island of Gotland and, at least until recently, some parts of Fårö island off the main island; a regional language not recognized by the SIL",57.3027,18.5284,2
572,870,Hopi,United States of America,5000.0,"Spoken in the villages of First Mesa, Second Mesa, and Third Mesa.",35.8721,-110.6205,1
573,1962,Jibbali,Oman,5000.0,"within the Modern South Arabian group Jibbali is apart. Johnstone (1981) makes a distinction between the central, eastern and western dialects. 
Jibbali is spokeny ‘by a number of communities of different social status and tribal origin (Johnstone 1981). Location : Dhofar and coastal towns or villages of hte region :  Raysut, Salalah, Mirbat, Sidh. The islanders of Kuria Muria speak a dialect of Jibbali.",18.0623,52.4267,3
574,1602,Kalasha,Pakistan,5000.0,"Southern Chitral District, NWFP, Pakistan",35.6684,71.7201,3
575,2068,Khojki,Oman,5000.0,"The Matrah harbor area of Muscat, primarily within Sur Lawatiya, an old walled quarter facing the harbor, but now in other areas of the capital.  ",23.6193,58.5653,3
576,128,Khwe,Namibia,5000.0,"Pointer at centre of settlement area. Spoken at about 60 different settlemants in Caprivi Strip of Namibia, Ngamiland of Botswana, and at Plattfontein near Kimberley in South Africa. Some few Khwe live in the area along the Zambian-Angolan border. Major settlements in Namibia: Mutc'iku (1100), Omega (630), Chetto 590), Omega III (640), in Botswana: Gudigoa (650), Shadikarawe (367), Kaputura (240), Bietc'a (210, Ngarange (140).",-18.271,21.4892,2
577,1188,Kom,India,5000.0,"Manipur, Churachandandpur, Tamenglong and Senapati districts",24.0414,93.6639,2
578,2183,Korandje,Algeria,5000.0,"Tabelbala, Ksar Sidi Zekri (Kora in Korandje) and Ksar Cheraïa (Ifrenio), as well as Sidi Makhlouf (Yami).",29.4049,-3.2605,3
579,709,Manihiki,Cook Islands,5000.0,Rakahanga and Manihiki Islands,-10.4,-161.0,2
580,388,Megleno-Romanian,"Greece, The former Yugoslav Republic of Macedonia",5000.0,"the Meglen (Μογλενά) region where the Vardar (Axios) River crosses the border between the FYROM and Greece; original villages Umă (Huma) in the FYROM, and Ľumniţă (Σκρά), Cupă (Κούπα), Oşiń (Άρχάγγελος), Birislăv (Περίκλεα), Lunḑiń (Λαγκαδιά), Ţărnareca (Κάρπι) and Nănti, Nǫnti (Νότια) in Greece; many have left the original area; further émigré communities in Romania and Turkey",41.1042,22.2025,3
581,1094,Miji,India,5000.0,"Arunachal Pradesh, West Kameng Dt., mostly Bichom and Pakesa river valleys",27.3351,92.5735,2
582,1349,Molise Croatian,Italy,5000.0,"the villages of Montemitro (Mundimitar), San Felice del Molise (Filić, or Stifilić), and Acquaviva Collecroce (Kruč, or Živa voda) in Campobasso Province in southern Molise; large émigré communities e.g. in Australia; an outlying dialect of Serbo-Croat not listed separately by the SIL",41.8787,14.7065,3
583,2454,Moroccan Judeo-Arabic (Morocco),Morocco,5000.0,Féz and other urban centres,34.0435,-5.0097,3
584,2313,Padoe,Indonesia,5000.0,Sulawesi,-2.6467,121.2615,1
585,307,Patamona (Guyana),Guyana,5000.0,Upland Savannah in the Pakaraima mountains,4.5873,-59.8095,1
586,1193,Pu,India,5000.0,Car Nicobar Island,8.2549,93.1022,4
587,1103,Singpho,India,5000.0,"Arunachal Pradesh, Changlang Dt.",27.5569,96.7456,2
588,1216,Turi,India,5000.0,"West Bengal,
mostly in Jharkhand, Ranchi, Gumla and Lohardaga districts; other speakers in Chhattisgarh, Raigarh Dt. ; Orissa, Sambalpur and Sundargarh districts; West Bengal, Birbhum, Nadia, Murshidabad and Bankura districts.

.",21.8411,87.2973,2
589,1063,Udi (Azerbaijan),Azerbaijan,5000.0,"the villages of Vartashen (Vardashen, currently Oguz) in Vartashen County and Nij (Niç) in Kutkashen (currently Qabala) County, recently also in Sheki (Šäki) County and part of Zakatali County; most speakers have emigrated to the Russian Federation",41.0689,47.4609,3
590,1979,Yecuana (Venezuela),Venezuela (Bolivarian Republic of),5000.0,"Upper Ventuari, Upper Caura, in the states of Bolívar and Amazonas (Venezuela). Also in Brazil.",4.8501,-64.5117,1
591,1125,Jirel,Nepal,4919.0,Dolakha district,27.6419,86.2123,2
592,468,Dolgan,Russian Federation,4865.0,Dudinka and Khatanga counties in former Taymyr (Dolgan and Nenets) Autonomous District; Anabar County in the Republic of Sakha (Yakutia); an outlying dialect of Yakut,71.3851,97.3388,2
593,1160,Tsum,Nepal,4786.0,banks of Shar river,28.4723,85.008,2
594,993,Northern Tlapanec,Mexico,4771.0,"Municipality of Zapotitlán Tablas, state of Guerrero",17.4203,-98.7814,1
595,2028,Taroko,China,4750.0,Taiwan Province,24.0916,121.5218,1
596,151,Kivallirmiutut,Canada,4675.0,Spread over 5 communities in Canada,61.0982,-94.1201,1
597,1283,Puebla Mazatec,Mexico,4660.0,"Municipalities of San Sebastián Tlacotepec, Coyomepan, San Lorenzo Cuaunecuiltitla, and Santa Ana Ateixtlahuaca in the state of Puebla",18.476,-96.8351,1
598,954,Zapotec of Petapa,Mexico,4613.0,"Locality of Santa María Petapa, state of Oaxaca",16.8333,-95.1166,2
599,1086,Dungmali,Nepal,4609.0,northeastern Bhojpur district,27.1874,87.1902,2
600,1427,Saryg Yugur,China,4600.0,the western parts of Sunan Yughur Autonomous County of Gansu Province,39.2747,98.8439,3
601,2373,Qikiqtaaluk uannangani,Canada,4550.0,Spread over 8 communities in Canada,69.3878,-81.615,1
602,748,Nomatsiguenga,Peru,4500.0,"Departamento de  Junín, prov. de  Satipo, distrito de  Pangoa",-11.3292,-74.3664,3
603,713,Tokelauan,Tokelau,4500.0,Tokelau and New Zealand,-9.1699,-171.8206,3
604,2326,Wotu,Indonesia,4500.0,Sulawesi,-2.6303,120.888,1
605,1111,Wambule,Nepal,4471.0,"Okhalḍhuṅgā, Khoṭāṅ and Udaypur districts, around the conﬂuence of the Dūdhkosī and Sunkosī rivers.",27.1746,86.4363,1
606,688,Southern East Cree,Canada,4455.0,Spread over 4 communities in Canada,50.587,-73.6365,1
607,1101,Puma,Nepal,4310.0,Khoṭāṅ district,26.9692,86.9004,3
608,267,Eastern Montagnais,Canada,4180.0,Spread over 6 communities in Canada,50.2136,-66.193,1
609,1545,Atikamekw,Canada,4155.0,Spread over 3 communities in Canada,47.2104,-74.3827,1
610,906,Western Zoque,Mexico,4100.0,"Municipalities of San Miguel Chimalapas, Santa María Chimalapas, state of Oaxaca",16.9063,-91.7333,1
611,878,Acoma-Laguna,United States of America,4000.0,"Spoken in Acoma and Laguna pueblos in northwestern New Mexico, west of Albuquerque. (Laguna is at Lat. N 35/93/14.97, Long. W 107/19/45.57.)",34.8964,-107.5816,2
612,1097,Aka,"India, Sudan",4000.0,Bichom valley in West Kameng Dt,27.1666,92.6312,2
613,1044,Botlikh,Russian Federation,4000.0,the villages of Botlikh and Miarsu in Botlikh County in the Republic of Daghestan,42.6602,46.2222,2
614,749,Cashinahua (Peru),Peru,4000.0,"Departamento de Ucayali, Provincia de Purús; cuenca de los río Curanja y Purús. Aldea de Puerto Rey, entre otras.",-10.3581,-71.5869,2
615,581,Cha'palaa,Ecuador,4000.0,"Northwestern coastal jungle of Ecuador in the province of Esmeraldas along the Cayapas River and its tributaries (Onzole, Canandé, Sucio, Cojimíes, and others), in the counties of San Lorenzo, Eloy
Alfaro, Río Verde and Muisne.",0.9386,-79.0055,2
616,459,Evenki (Manchuria),China,4000.0,"in China, four dialects of Evenki are officially classified under ‘Orochen’ (Oroqen) nationality: speakers of Orochen proper live scattered around Oroqen Autonomous Banner in Hulun Buir League in northeastern Inner Mongolia; the speakers of the other dialects live along the Amur basin in northwestern Heilongjiang Province: Kumarchen (or Manegir) in the Kumara basin on the upper Amur, Selpechen in the Fa and Selpe basins on the middle Amur, and Birarchen (or Birar) in the Xun and Zhan basins; two recent immigrant groups of Evenki speakers from Russia belong to the official ‘Evenki’ (Ewenke) nationality: the Manchurian Reindeer Tungus (‘Yakut Ewenke’) in Chen Barag Banner in Hulun Buir League in Inner Mongolia, and the Khamnigan (Tungus Ewenke) in Chen Baerhu Banner in Hulun Buir League",50.34,123.43,3
617,1047,Godoberi,Russian Federation,4000.0,the large village of Godoberi and two small villages Zibirkhali and Beledi in Botlikh County in the Republic of Daghestan,42.643,46.1027,2
618,670,"Kari'ña (Guyana, Suriname)","Guyana, Suriname",4000.0,"Guyana Northwest District. Coastal area of Suriname, on the Coppename, Saramacca, Suriname, and Marowijne rivers. ",6.8828,-60.2929,3
619,2174,Lishan Didan (Israel),Israel,4000.0,"All over the country, especially areas of Tel Aviv and Jerusalem",32.0383,34.7827,3
620,2312,Napu,Indonesia,4000.0,Sulawesi,-1.2882,120.2536,1
621,2316,Rahambuu,Indonesia,4000.0,Sulawesi,-3.1898,121.0858,1
622,1127,Shingsaba,"China, Nepal",4000.0,Sankhuvā Sabhā district as far as the Tibetan border,27.7163,87.4731,1
623,1431,Sinkiang Dagur,China,4000.0,Tacheng Prefecture in Xinjiang Uygur Autonomous Region; an outlying dialect of Dagur not listed separately by the SIL,46.7737,83.0017,2
624,1441,Taa,Botswana,4000.0,"Pointer at centre of settlment area, Botswana (3500?) and Namibia (500).",-24.1367,20.1049,2
625,54,Tennet,Sudan,4000.0,"Lopit Hills, northeast of Torit, 5 villages",4.8611,33.2226,1
626,1981,Yanomami (Venezuela),Venezuela (Bolivarian Republic of),4000.0,"Southeastern part of the state of Amazonas (sources of the Orinoco, Sierra de Parima), straddling the border with Brazil. Many more Yanomami live in Brazil.",2.5918,-64.7314,1
627,717,Zenaga (Mauritania),Mauritania,4000.0,"Berber is spoken in the Trarza region, mainly in the vicinity of Rkiz but also Boutilimit  and Mederdra and near the border with Senegal.",17.3086,-13.0078,3
628,1551,Baghati,India,3976.0,"Himachal Pradesh, northwest of Nahan and the Sirmauri area",31.194,77.0471,4
629,1552,Bharmauri,India,3976.0,Himachal Pradesh,32.4912,76.8383,2
630,1832,Uspantek,Guatemala,3971.0,Uspantán,15.3475,-90.8684,1
631,976,Mixtec of the Puebla-Oaxaca border,Mexico,3791.0,"Municipality of Santiago Chazumba, state of Oaxaca",18.1333,-97.6833,2
632,1158,Nupri,Nepal,3776.0,"Gorkhā district, in and around the Larkya valley",28.6384,84.6079,2
633,543,Moyon,India,3700.0,"Manipur State, Chandel Dt.
",24.4171,94.378,2
634,2690,Mussau-Emira,Papua New Guinea,3651.0,"Mussau and St Matthias Islands, New Ireland Province",-1.4774,149.6392,2
635,1834,Garífuna (Guatemala),Guatemala,3564.0,"Livingston, Puerto Barrios",15.8268,-88.7506,1
636,1099,Nachiring,Nepal,3553.0,Khoṭāṅ district,27.4144,86.7521,3
637,1269,Eastern Popoloc,Mexico,3544.0,"Seven municipalities in the state of Puebla, among them: San Gabriel Chilac, San Vicente Coyotepec, , Tepexi de Rodríguez, Zapotitlán Salinas, and San José Tepanco",18.3322,-97.3471,1
638,578,Camsá,Colombia,3500.0,"Sibundoy valley (department of Putumayo), Colombia",0.8788,-76.7724,2
639,883,Crow,United States of America,3500.0,"On the Crow Reservation in southeastern Montana (in the towns of Crow Agency, Lodge Grass, Pryor, Wyola and St. Xavier) and in adjacent off-reservation  communities.  ",45.5963,-107.4613,2
640,1720,Shwai,Sudan,3500.0,"Shwai Hills, northwest of Otoro near Heiban-Kadugli road.",11.3184,30.4156,4
641,2576,Wano,Indonesia,3500.0,Irian Jaya,-3.5463,137.9058,2
642,2365,Northwestern Ojibwe,Canada,3465.0,Spread over 18 communities in Canada,52.0016,-95.4274,1
643,1271,Eloxochitlán Mazatec,Mexico,3384.0,"Municipality of Eloxochitlán de Flores Magón, state of Oaxaca",18.1754,-96.8765,1
644,1899,Teribe (Panama),Panama,3305.0,Teribe and Changuinola rivers area in northwestern Panama,9.4472,-82.5166,2
645,2315,Pendau,Indonesia,3200.0,"Middle and inner hill areas of the central part of the narrow neck which links the bulk of Sulawesi with its northeastern peninsula, Sulawesi",0.1922,120.0091,1
646,1285,Ayautla Mazatec,Mexico,3192.0,"Municipality of San Bartolomé Ayautla, Oaxaca",18.019,-96.7441,1
647,1752,Yucatec,Belize,3155.0,"Cayo, San Antonio, San José Succotz, Orange Walk, Corozal",17.0922,-89.1221,2
648,908,Sayultec,Mexico,3150.0,Sayula de Alemán in the state of Veracruz,17.8816,-94.9597,2
649,991,Eastern Tlapanec,Mexico,3088.0,"Municipality of Atlamajalcingo del Monte, state of Guerrero",17.8135,-98.604,1
650,1052,Juhur (Caucasus),"Azerbaijan, Russian Federation",3016.0,"in the Russian Federation, mainly the town of Derbend and surrounding rural areas in the Republic of Daghestan, but also other towns in Daghestan such as Makhachkala, Majalis, Pyatigorsk and Buynaksk; elsewhere in northern Caucasus, in particular in Nal’chik in the Kabard-Balkar Republic and, until recently, in Groznyy in the Republic of Chechenia; in Azerbaijan, mainly the villages of Krasnaya Sloboda in Kuba (Quba) region and Vartashen (Vardashen, currently Oguz) in Vartashen (Vardashen) region; most speakers now live in Israel",42.0044,48.2409,2
651,5,Awjila,Libyan Arab Jamahiriya,3000.0,"Awjila is spoken in the Oasis of Awjila form which it derives its name.It is also spoken in Cyrenaica, eastern Libya, ",26.6278,24.5214,3
652,2274,Baleasang,Indonesia,3000.0,"Sulawesi, Indonesia",-0.0494,119.685,2
653,2276,Besoa,Indonesia,3000.0,"Sulawesi, Indonesia",-1.7163,120.4211,1
654,99,Boni,Kenya,3000.0,Somalia-Kenyan border area. ,-0.8294,40.8142,2
655,2484,Brokshat,India,3000.0,"Ladakh and Kargil districts, northern Kashmir",34.6478,76.4978,2
656,1045,Budukh,Azerbaijan,3000.0,the village of Budukh and the expatriate communities of Deli-Kaya and Pirusti in Kuba (Quba) County,41.1207,48.3233,3
657,76,Dahaalik,Eritrea,3000.0,"Dahalik is spoken on three islands : 1)  Dahlak Kebir/ Dahlak 'Abi  (villages of Dahlak Kebir, Jimhile, Dasqo-Melil,  Durubbishet, Dub'ullu, Sal'et) - 2) Nora (Nora 'Abay and Salihet) - 3) Dehil (village of 'Ad)",15.6917,40.0671,4
658,686,East Greenlandic,Greenland (Kingdom of Denmark),3000.0,Ammassalik and Scoresbysund on the east coast of Greenland,65.6061,-37.6858,2
659,676,Eastern Khanty,Russian Federation,3000.0,"the western and eastern tributaries to the middle Ob’, from the Vas’yugan to the Pim, mainly in Nefteyugansk, Surgut and Nizhnevartovsk counties in Khanty-Mansi Autonomous District and the adjacent parts of Tomsk Province",61.2491,74.5092,2
660,1209,Geta?,India,3000.0,"Orissa, Koraput, and Malkangiri districts, ",18.2293,82.727,3
661,1950,Harsusi,Oman,3000.0,"Located on a gravel plain called the Jiddat al-Harasiis in the area of the town of Hayma in central Oman, northeast of Dhofar.  Spoken by the Harasis and the 'Ifar",19.9372,56.2637,2
662,874,Jemez,United States of America,3000.0,"Jemez Pueblo, 45 miles northwest of Albuquerque, NM.",35.6151,-106.7242,1
663,2338,Kapingamarangi,Micronesia (Federated States of),3000.0,Kapingamarangi and Ponape,1.0828,154.8081,3
664,2680,Koitabu,Papua New Guinea,3000.0,"West of Port Moresby, Central Province",-9.346,147.1179,1
665,1153,Limirong Tibetan,Nepal,3000.0,Humlā district,29.9164,81.7617,2
666,2175,Lishanid Noshan (Israel),Israel,3000.0,All over the country.  Population originally immigrated from the province of Irbil in Iraqi Kurdistan,31.7188,34.7772,3
667,385,Lude,Russian Federation,3000.0,"the central parts of Kondopoga County, the eastern parts of Pryazha County, the northernmost corner of Onega (Prionezhskiy) County and the Mikhaylovskoye (Kuujärvi) region in the east of Olonets County",61.5867,33.6813,3
668,1907,"Mbya Guarani (Argentina, Uruguay)","Argentina, Uruguay",3000.0,Northeast Argentina Province of Misiones,-29.6116,-57.4804,3
669,1242,"Mohawk (Akwesasne, St. Regis)",United States of America,3000.0,"St. Regis Mohawk Tribe, Akwesasne, NY, on the St. Lawrence River at the US-Canadian border.",45.0033,-74.6497,2
670,489,Nanay,"China, Russian Federation",3000.0,"Nanay, Amursk, Komsomol’sk, Solnechnyy, Ul’cha and Khabarovsk counties in Khabarovsk Region, Ol’ga County in Maritime (Primor’ye) Region, and Poronaysk County in Sakhalin Province, the Russian Federation; Fuyuan County in the northeast of Heilongjiang Province, China",49.3537,136.5243,3
671,2620,Palu'e,Indonesia,3000.0,Palu Island and North of Flores Island,-8.3242,121.7106,2
